epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
167,953.746,2.28343,0.72287,1.37504,0.92988,0.93587,0.96611,0.811,1.05691,0.58454,1.3887,7.89327e-06,7.89327e-06,7.89327e-06
168,959.362,2.20284,0.72089,1.38339,0.93127,0.93426,0.96725,0.81426,1.05951,0.58118,1.39401,7.50274e-06,7.50274e-06,7.50274e-06
169,965.112,2.29404,0.7268,1.37203,0.9288,0.93542,0.96684,0.81376,1.04996,0.5806,1.38875,7.12282e-06,7.12282e-06,7.12282e-06
170,970.847,2.44168,0.72561,1.36161,0.93074,0.93568,0.96692,0.81246,1.06603,0.5816,1.39288,6.7536e-06,6.7536e-06,6.7536e-06
171,976.517,2.3142,0.72815,1.3907,0.92881,0.93687,0.96684,0.8118,1.06729,0.58338,1.39436,6.39518e-06,6.39518e-06,6.39518e-06
172,982.416,2.28137,0.72184,1.3656,0.92697,0.93962,0.96653,0.81337,1.0589,0.58255,1.39027,6.04763e-06,6.04763e-06,6.04763e-06
173,988.304,2.26098,0.71752,1.38759,0.92897,0.93576,0.96653,0.81192,1.06441,0.59028,1.39236,5.71106e-06,5.71106e-06,5.71106e-06
174,994.059,2.34492,0.72196,1.36853,0.92737,0.93929,0.96675,0.81386,1.06166,0.58325,1.39086,5.38554e-06,5.38554e-06,5.38554e-06
175,999.853,2.07952,0.71186,1.39942,0.92844,0.9368,0.96659,0.81102,1.05664,0.57761,1.38991,5.07115e-06,5.07115e-06,5.07115e-06
176,1005.54,2.24753,0.7272,1.37376,0.92857,0.93531,0.9668,0.81134,1.05153,0.57621,1.3841,4.76796e-06,4.76796e-06,4.76796e-06
177,1011.42,2.25685,0.73459,1.38305,0.92918,0.93559,0.96665,0.8106,1.05769,0.57683,1.38694,4.47606e-06,4.47606e-06,4.47606e-06
178,1017.4,2.31098,0.71652,1.37718,0.92852,0.93706,0.96624,0.81023,1.0571,0.5808,1.38404,4.19552e-06,4.19552e-06,4.19552e-06
179,1023.1,2.30384,0.72517,1.3842,0.9285,0.93881,0.96654,0.81201,1.05224,0.58105,1.3848,3.9264e-06,3.9264e-06,3.9264e-06
180,1028.75,2.26038,0.72182,1.3861,0.92933,0.93912,0.96712,0.81473,1.05209,0.57942,1.38448,3.66877e-06,3.66877e-06,3.66877e-06
181,1034.31,2.24356,0.72127,1.35755,0.92674,0.94003,0.96751,0.81538,1.05248,0.57847,1.38232,3.4227e-06,3.4227e-06,3.4227e-06
182,1040.12,2.27007,0.72262,1.38606,0.93165,0.93465,0.96705,0.8117,1.05489,0.57587,1.38188,3.18825e-06,3.18825e-06,3.18825e-06
183,1045.89,2.20451,0.71951,1.36615,0.93037,0.93707,0.96679,0.81046,1.0582,0.57679,1.38375,2.96546e-06,2.96546e-06,2.96546e-06
184,1051.48,2.17226,0.71147,1.37582,0.92792,0.93859,0.96712,0.81139,1.06372,0.57665,1.38923,2.75441e-06,2.75441e-06,2.75441e-06
185,1057.25,2.27738,0.71912,1.36968,0.92876,0.93766,0.96681,0.81166,1.05854,0.58102,1.38618,2.55513e-06,2.55513e-06,2.55513e-06
186,1062.89,2.30708,0.71521,1.38647,0.92916,0.93857,0.96692,0.81291,1.05586,0.58338,1.38474,2.36769e-06,2.36769e-06,2.36769e-06
187,1068.56,2.14147,0.71663,1.38263,0.92832,0.94091,0.96737,0.81372,1.05144,0.57794,1.38335,2.19212e-06,2.19212e-06,2.19212e-06
188,1074.02,2.17489,0.71786,1.38172,0.92677,0.93956,0.96683,0.81288,1.05141,0.57892,1.3844,2.02847e-06,2.02847e-06,2.02847e-06
189,1079.78,2.26972,0.71705,1.36422,0.92815,0.94048,0.96732,0.81408,1.04873,0.57792,1.37944,1.87678e-06,1.87678e-06,1.87678e-06
190,1085.58,2.18558,0.71433,1.39598,0.92804,0.93625,0.96718,0.81309,1.05315,0.57863,1.37946,1.73709e-06,1.73709e-06,1.73709e-06
191,1103.18,1.90566,0.77044,1.43779,0.92776,0.93878,0.96587,0.80367,1.0823,0.58748,1.3752,1.60943e-06,1.60943e-06,1.60943e-06
192,1108.25,1.91742,0.75583,1.45422,0.92267,0.93631,0.96342,0.79226,1.11263,0.60316,1.368,1.49383e-06,1.49383e-06,1.49383e-06
193,1112.95,1.99149,0.76721,1.44181,0.91875,0.93193,0.96156,0.78983,1.11608,0.6159,1.36076,1.39032e-06,1.39032e-06,1.39032e-06
194,1117.69,1.87146,0.76104,1.45103,0.92151,0.92748,0.96096,0.78924,1.11292,0.61709,1.36188,1.29893e-06,1.29893e-06,1.29893e-06
195,1122.44,1.83285,0.73685,1.45167,0.92179,0.92673,0.96084,0.79045,1.11144,0.61752,1.36305,1.21968e-06,1.21968e-06,1.21968e-06
196,1127.16,1.95932,0.7798,1.43704,0.91883,0.93006,0.96146,0.79239,1.10564,0.61522,1.36366,1.15259e-06,1.15259e-06,1.15259e-06
197,1131.85,1.9176,0.76668,1.41939,0.92028,0.92751,0.96093,0.79378,1.10152,0.61735,1.35815,1.09768e-06,1.09768e-06,1.09768e-06
198,1136.72,1.96665,0.77571,1.42374,0.91968,0.92961,0.96122,0.79532,1.09561,0.61896,1.3537,1.05495e-06,1.05495e-06,1.05495e-06
199,1141.4,1.77054,0.72913,1.43689,0.92321,0.92877,0.96146,0.79678,1.09537,0.61513,1.35866,1.02443e-06,1.02443e-06,1.02443e-06
200,1146.07,1.92097,0.74618,1.43215,0.92318,0.9272,0.96185,0.79782,1.09643,0.61583,1.35917,1.00611e-06,1.00611e-06,1.00611e-06
