epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
170,4659.3,2.70567,0.90014,1.42463,0.87198,0.88062,0.95605,0.77286,1.38844,0.7497,1.42567,6.7536e-06,6.7536e-06,6.7536e-06
171,4685.98,2.4865,0.90406,1.46989,0.87089,0.89883,0.95762,0.77038,1.41585,0.7408,1.4293,6.39518e-06,6.39518e-06,6.39518e-06
172,4712.6,2.62859,0.91291,1.45414,0.87117,0.88845,0.95628,0.76929,1.42288,0.74689,1.42859,6.04763e-06,6.04763e-06,6.04763e-06
173,4739.26,2.56379,0.89058,1.43836,0.85707,0.87013,0.95316,0.76915,1.41358,0.76777,1.43046,5.71106e-06,5.71106e-06,5.71106e-06
174,4765.9,2.60258,0.90377,1.44415,0.8407,0.8733,0.95174,0.76439,1.44611,0.78254,1.43373,5.38554e-06,5.38554e-06,5.38554e-06
175,4792.56,2.46871,0.89193,1.4409,0.86343,0.88491,0.95322,0.77043,1.37546,0.75407,1.42175,5.07115e-06,5.07115e-06,5.07115e-06
176,4819.18,2.49402,0.88898,1.45238,0.85332,0.87324,0.95358,0.76818,1.39982,0.76893,1.42497,4.76796e-06,4.76796e-06,4.76796e-06
177,4845.94,2.5819,0.88637,1.44699,0.85706,0.88164,0.9544,0.76864,1.41384,0.75993,1.4267,4.47606e-06,4.47606e-06,4.47606e-06
178,4872.72,2.61311,0.90516,1.44426,0.81888,0.88569,0.952,0.76383,1.42887,0.79674,1.42313,4.19552e-06,4.19552e-06,4.19552e-06
179,4899.48,2.53983,0.89533,1.45338,0.86692,0.89932,0.95616,0.77235,1.39329,0.74464,1.4241,3.9264e-06,3.9264e-06,3.9264e-06
180,4926.18,2.51191,0.88835,1.44192,0.8502,0.88029,0.95389,0.76912,1.40316,0.76879,1.42257,3.66877e-06,3.66877e-06,3.66877e-06
181,4952.92,2.62458,0.88989,1.43764,0.8489,0.88779,0.95437,0.77053,1.41698,0.76148,1.4278,3.4227e-06,3.4227e-06,3.4227e-06
182,4979.56,2.53395,0.89357,1.46172,0.86312,0.89278,0.9562,0.77117,1.41215,0.75146,1.423,3.18825e-06,3.18825e-06,3.18825e-06
183,5006.24,2.58735,0.89174,1.43454,0.8574,0.87825,0.95321,0.76838,1.40947,0.76155,1.42246,2.96546e-06,2.96546e-06,2.96546e-06
184,5032.96,2.55909,0.89691,1.43642,0.86257,0.88208,0.95444,0.77292,1.38631,0.75365,1.42537,2.75441e-06,2.75441e-06,2.75441e-06
185,5059.64,2.58235,0.88953,1.42573,0.86605,0.88472,0.95459,0.76797,1.41325,0.75035,1.42099,2.55513e-06,2.55513e-06,2.55513e-06
186,5086.27,2.48977,0.88424,1.45287,0.84894,0.87358,0.95398,0.76923,1.39267,0.77258,1.42079,2.36769e-06,2.36769e-06,2.36769e-06
187,5112.86,2.57392,0.90277,1.44251,0.83883,0.88317,0.95332,0.76987,1.37094,0.77343,1.41511,2.19212e-06,2.19212e-06,2.19212e-06
188,5139.46,2.49572,0.8954,1.45724,0.85429,0.87503,0.95491,0.76959,1.40514,0.76673,1.42339,2.02847e-06,2.02847e-06,2.02847e-06
189,5166.07,2.53325,0.89145,1.44051,0.85907,0.89287,0.95464,0.77008,1.4075,0.75,1.42623,1.87678e-06,1.87678e-06,1.87678e-06
190,5192.67,2.4518,0.89164,1.45085,0.87158,0.90846,0.95676,0.77181,1.37435,0.73368,1.41458,1.73709e-06,1.73709e-06,1.73709e-06
191,5230.09,2.55426,0.98975,1.48645,0.88474,0.91325,0.95555,0.75869,1.43484,0.73523,1.40603,1.60943e-06,1.60943e-06,1.60943e-06
192,5256.55,2.4863,1.00099,1.4666,0.88411,0.91145,0.95645,0.75897,1.43417,0.73902,1.403,1.49383e-06,1.49383e-06,1.49383e-06
193,5282.97,2.46893,0.98013,1.47136,0.89145,0.91148,0.95653,0.7636,1.39343,0.72731,1.39948,1.39032e-06,1.39032e-06,1.39032e-06
194,5309.36,2.55839,0.98945,1.45814,0.88736,0.913,0.95637,0.76547,1.37519,0.72816,1.39504,1.29893e-06,1.29893e-06,1.29893e-06
195,5335.78,2.59696,0.99844,1.46654,0.89304,0.91137,0.95569,0.76489,1.3856,0.72808,1.39627,1.21968e-06,1.21968e-06,1.21968e-06
196,5362.12,2.41241,0.97387,1.48226,0.88821,0.911,0.95465,0.76623,1.36461,0.72882,1.39673,1.15259e-06,1.15259e-06,1.15259e-06
197,5388.52,2.42793,0.97911,1.48159,0.8854,0.91296,0.9549,0.76289,1.39093,0.73406,1.3959,1.09768e-06,1.09768e-06,1.09768e-06
198,5415.04,2.4,0.95982,1.46557,0.87026,0.9075,0.95252,0.76307,1.40766,0.74958,1.40528,1.05495e-06,1.05495e-06,1.05495e-06
199,5441.48,2.5781,0.99596,1.45001,0.87465,0.90869,0.95438,0.76317,1.37676,0.74553,1.39024,1.02443e-06,1.02443e-06,1.02443e-06
200,5467.88,2.41314,0.95435,1.46609,0.87545,0.91161,0.95366,0.76552,1.3769,0.73823,1.39879,1.00611e-06,1.00611e-06,1.00611e-06
